50,12,25000,50,6.518350
51,12,25000,50,6.429846
52,12,25000,50,6.389244
53,12,25000,50,6.152201
54,12,25000,50,5.975058
55,12,25000,50,5.884673
56,12,25000,50,5.756849
57,12,25000,50,5.634580
58,12,25000,50,5.758165
59,12,25000,50,5.448405
60,12,25000,50,5.100909
61,12,25000,50,5.107752
62,12,25000,50,4.962666
63,12,25000,50,4.857831
64,12,25000,50,4.770284
65,12,25000,50,4.633208
66,12,25000,50,4.694347
67,12,25000,50,4.830559
68,12,25000,50,4.596872
69,12,25000,50,4.430347
70,12,25000,50,4.313422
71,12,25000,50,4.365435
72,12,25000,50,4.233270
1,12,25000,50,305.889102
2,12,25000,50,153.890545
3,12,25000,50,102.094412
4,12,25000,50,76.625535
5,12,25000,50,62.024108
6,12,25000,50,51.577911
7,12,25000,50,43.930210
8,12,25000,50,38.907565
9,12,25000,50,34.390566
10,12,25000,50,31.012842
11,12,25000,50,27.695151
12,12,25000,50,25.438323
13,12,25000,50,23.483645
14,12,25000,50,21.796206
15,12,25000,50,20.308589
16,12,25000,50,19.068770
17,12,25000,50,17.932256
18,12,25000,50,16.936156
19,12,25000,50,16.052507
20,12,25000,50,15.242633
21,12,25000,50,14.541272
22,12,25000,50,13.883869
23,12,25000,50,13.281424
24,12,25000,50,12.729732
25,12,25000,50,12.768697
26,12,25000,50,12.321587
27,12,25000,50,11.879695
28,12,25000,50,11.183073
29,12,25000,50,11.126594
30,12,25000,50,10.526269
31,12,25000,50,10.477056
32,12,25000,50,10.213548
33,12,25000,50,9.640913
34,12,25000,50,9.573505
35,12,25000,50,9.258405
36,12,25000,50,9.035802
37,12,25000,50,8.603303
38,12,25000,50,8.267354
39,12,25000,50,7.944716
40,12,25000,50,7.714486
41,12,25000,50,7.775337
42,12,25000,50,7.348318
43,12,25000,50,7.223658
44,12,25000,50,7.104410
45,12,25000,50,6.914611
46,12,25000,50,6.776309
47,12,25000,50,6.749356
48,12,25000,50,6.680069
49,12,25000,50,6.620040
50,12,25000,50,6.473164
51,12,25000,50,6.363581
52,12,25000,50,6.379243
53,12,25000,50,6.056579
54,12,25000,50,5.859602
55,12,25000,50,5.770230
56,12,25000,50,5.871266
57,12,25000,50,5.645025
58,12,25000,50,5.618123
59,12,25000,50,5.614982
60,12,25000,50,5.231387
61,12,25000,50,5.003609
62,12,25000,50,5.025304
63,12,25000,50,4.815006
64,12,25000,50,5.017125
65,12,25000,50,4.657008
66,12,25000,50,4.688585
67,12,25000,50,4.647409
68,12,25000,50,4.608946
69,12,25000,50,4.484414
70,12,25000,50,4.445774
71,12,25000,50,4.350241
72,12,25000,50,4.329752
1,12,25000,50,306.069900
2,12,25000,50,153.250078
3,12,25000,50,102.224003
4,12,25000,50,76.645632
5,12,25000,50,61.937919
6,12,25000,50,51.352180
7,12,25000,50,44.082843
8,12,25000,50,38.801561
9,12,25000,50,34.449553
10,12,25000,50,31.381349
11,12,25000,50,28.231534
12,12,25000,50,25.449422
13,12,25000,50,23.499310
14,12,25000,50,21.816061
15,12,25000,50,20.318946
16,12,25000,50,19.069346
17,12,25000,50,17.947737
18,12,25000,50,16.964414
19,12,25000,50,16.067321
20,12,25000,50,15.266321
21,12,25000,50,14.569279
22,12,25000,50,13.902774
23,12,25000,50,13.298099
24,12,25000,50,12.726566
25,12,25000,50,12.794083
26,12,25000,50,12.329132
27,12,25000,50,11.582980
28,12,25000,50,11.404774
29,12,25000,50,10.857734
30,12,25000,50,10.516777
31,12,25000,50,10.406686
32,12,25000,50,10.112077
33,12,25000,50,9.588852
34,12,25000,50,9.641621
35,12,25000,50,9.136890
36,12,25000,50,9.023238
37,12,25000,50,8.343142
38,12,25000,50,8.335130
39,12,25000,50,8.149232
40,12,25000,50,7.877792
41,12,25000,50,7.588000
42,12,25000,50,7.435488
43,12,25000,50,7.235759
44,12,25000,50,7.320344
45,12,25000,50,7.142638
46,12,25000,50,6.996314
47,12,25000,50,6.807381
48,12,25000,50,6.689797
49,12,25000,50,6.629911
50,12,25000,50,6.520414
51,12,25000,50,6.384111
52,12,25000,50,6.438718
53,12,25000,50,6.046495
54,12,25000,50,6.027085
55,12,25000,50,5.895033
56,12,25000,50,5.817263
57,12,25000,50,5.742496
58,12,25000,50,5.582617
59,12,25000,50,5.417619
60,12,25000,50,5.098945
61,12,25000,50,4.997088
62,12,25000,50,4.940704
63,12,25000,50,4.897820
64,12,25000,50,4.838203
65,12,25000,50,4.638104
66,12,25000,50,4.725159
67,12,25000,50,4.572726
68,12,25000,50,4.572197
69,12,25000,50,4.438388
70,12,25000,50,4.314666
71,12,25000,50,4.356202
72,12,25000,50,4.354872
